-0.530776,-0.618549,-0.572174,0.0715935,1.46991,0.0487691,19,0.05,0,0
-0.530776,-0.383782,-0.562986,0.0716862,1.5435,0.0466096,19,0.05,0,0
-0.530776,-0.0224491,-0.537792,0.0719421,1.62095,0.0446333,19,0.05,0,0
-0.530776,-0.851543,-0.559879,0.0703974,1.04893,0.0659845,20,0.05,1,1
-0.530776,-0.107294,-0.528655,0.0689902,1.049,0.0647466,19,0.05,1,1
-0.530776,-0.610878,-0.534222,0.0677045,1.04907,0.0636129,20,0.05,1,1
-0.530776,-0.786327,-0.550259,0.0667343,1.10077,0.0599877,20,0.05,0,1
-0.530776,-0.201669,-0.527379,0.0656359,1.04918,0.0617835,19,0.05,1,1
-0.530776,-0.735322,-0.540817,0.0646254,1.04923,0.0608873,20,0.05,1,1
-0.530776,-0.622574,-0.545795,0.0638848,1.10109,0.057558,20,0.05,0,1
-0.530776,-1.09747,-0.577548,0.0633766,1.15571,0.0545739,20,0.05,0,1
-0.530776,-0.660008,-0.582706,0.06254,1.04934,0.0590327,19,0.05,1,1
-0.530776,0.178613,-0.537763,0.0619454,1.10131,0.0558979,19,0.05,0,1
-0.530776,-0.588197,-0.54085,0.0612141,1.04941,0.05785,20,0.05,1,1
-0.530776,-0.157672,-0.518683,0.0607083,1.10145,0.0548363,20,0.05,0,1
-0.530776,-0.0234423,-0.491526,0.0603993,1.15624,0.0521211,20,0.05,0,1
-0.530776,-0.753483,-0.50518,0.0602644,1.21392,0.0496621,20,0.05,0,0
-0.530776,-0.413611,-0.500632,0.0602858,1.27464,0.0474246,20,0.05,0,0
-0.530776,-0.411816,-0.49642,0.0604493,1.33854,0.0453801,20,0.05,0,0
-0.530776,-0.930328,-0.516111,0.0607432,1.4058,0.0435046,20,0.05,0,0
-0.530776,-0.245505,-0.504338,0.0611586,1.47657,0.0417779,20,0.05,0,0
-0.530776,-1.15672,-0.531593,0.0616879,1.55103,0.0401831,20,0.05,0,0
-0.530776,-0.42935,-0.527485,0.0623253,1.62939,0.0387055,20,0.05,0,0
-0.530776,-0.440877,-0.524133,0.0630663,1.71183,0.0373328,20,0.05,0,0
-0.530776,-0.188972,-0.51162,0.0639072,1.79856,0.0360541,20,0.05,0,0
-0.530776,-0.629529,-0.515871,0.0648454,1.88981,0.0348601,20,0.05,0,0
-0.530776,-0.587595,-0.518372,0.0658788,1.9858,0.0337426,20,0.05,0,0
-0.530776,-0.0378363,-0.502157,0.0670062,2.08679,0.0326946,20,0.05,0,0
-0.530776,-0.199627,-0.492266,0.0682268,2.19303,0.0317097,20,0.05,0,0
-0.530776,-0.379632,-0.488694,0.0695404,2.30479,0.0307824,20,0.05,0,0
-0.530776,-0.884289,-0.500872,0.0709471,2.42237,0.0299078,20,0.05,0,0
-0.530776,-0.0651475,-0.48784,0.0724476,2.54605,0.0290815,20,0.05,0,0
-0.530776,-0.482256,-0.487678,0.0740429,2.67615,0.0282997,20,0.05,0,0
-0.530776,-0.370201,-0.484353,0.0757342,2.81301,0.0275588,20,0.05,0,0
1.66712,2.30077,-0.407599,0.0775232,2.95699,0.0268557,20,0.05,0,0
1.66712,1.46806,-0.266087,0.0754467,1.04866,0.0704007,21,0.05,1,1
1.66712,1.57768,-0.130433,0.0735744,1.04876,0.0687679,22,0.05,1,1
1.66712,1.423,-0.0187722,0.0718799,1.04885,0.0672853,24,0.05,1,1
1.66712,1.68079,0.100776,0.0703409,1.04893,0.0659348,25,0.05,1,1
1.66712,1.95015,0.22827,0.0689386,1.049,0.0647012,26,0.05,1,1
1.66712,2.35454,0.372127,0.0676573,1.04907,0.0635713,27,0.05,1,1
1.66712,1.4179,0.441654,0.0664833,1.04913,0.0625338,29,0.05,1,1
1.66712,1.6943,0.519987,0.0656062,1.1009,0.0590271,29,0.05,0,1
1.66712,1.75032,0.599464,0.0645981,1.04923,0.060863,30,0.05,1,1
1.66712,2.2253,0.702979,0.0636686,1.04928,0.0600373,31,0.05,1,1
1.66712,1.99613,0.784202,0.0628101,1.04933,0.0592733,32,0.05,1,1
1.66712,1.43695,0.824682,0.0620157,1.04937,0.0585653,33,0.05,1,1
1.66712,1.45586,0.861648,0.0614565,1.10136,0.0554786,33,0.05,0,1
1.66712,1.55583,0.903826,0.0607604,1.04943,0.0574446,34,0.05,1,1
1.66712,1.41809,0.933368,0.0602843,1.10149,0.0544719,34,0.05,0,1
1.66712,1.60088,0.969729,0.0600005,1.15631,0.0517918,34,0.05,0,1
1.66712,1.35141,0.992403,0.0594064,1.0495,0.0562329,35,0.05,1,1
1.66712,1.56899,1.02483,0.0590167,1.10164,0.0533812,35,0.05,0,1
1.66712,1.66894,1.05921,0.0588066,1.15652,0.0508048,35,0.05,0,1
1.66712,1.3669,1.07715,0.0582932,1.04956,0.0552344,36,0.05,1,1
1.66712,1.39719,1.09482,0.0579721,1.10175,0.0524806,36,0.05,0,1
1.66712,1.26235,1.10362,0.0578207,1.1567,0.0499884,36,0.05,0,0
1.66712,1.40566,1.11872,0.0578214,1.21453,0.0477221,36,0.05,0,0
1.66712,1.63083,1.14315,0.05796,1.2754,0.0456524,36,0.05,0,0
1.66712,1.74511,1.17064,0.0582253,1.33947,0.0437548,36,0.05,0,0
1.66712,1.65823,1.19879,0.0577503,1.04959,0.0547467,37,0.05,1,1
1.66712,2.1078,1.24856,0.0574617,1.10181,0.0520401,37,0.05,0,1
1.66712,2.15089,1.29552,0.0573383,1.15678,0.0495886,37,0.05,0,0
1.66712,1.04035,1.28099,0.0569206,1.04964,0.0540006,38,0.05,1,1
1.66712,1.19377,1.27628,0.0566809,1.1019,0.0513655,38,0.05,0,1
1.66712,1.11895,1.2682,0.0565994,1.15691,0.0489756,38,0.05,0,0
1.66712,1.86841,1.2976,0.0566605,1.21482,0.0467982,38,0.05,0,0
1.66712,1.8162,1.32187,0.0568514,1.27577,0.0448062,38,0.05,0,0
1.66712,2.15835,1.35935,0.0571622,1.3399,0.0429769,38,0.05,0,0
1.66712,2.15183,1.40432,0.0567558,1.04964,0.0538522,39,0.05,1,1
1.66712,1.86705,1.42924,0.0565256,1.10191,0.0512312,39,0.05,0,1
1.66712,1.36635,1.42602,0.0564524,1.15694,0.0488535,39,0.05,0,0
1.66712,2.09571,1.45874,0.0565205,1.21485,0.0466867,39,0.05,0,0
1.66712,1.29242,1.4494,0.0561543,1.04968,0.0533104,40,0.05,1,1
1.66712,1.35771,1.44428,0.0558109,1.04969,0.0530007,39,0.05,1,1
1.66712,1.75838,1.46093,0.0556346,1.10201,0.05046,39,0.05,0,1
1.66712,1.62904,1.47023,0.0553228,1.04972,0.0525604,40,0.05,1,1
1.66712,1.69151,1.48186,0.0551737,1.10206,0.0500608,40,0.05,0,1
1.66712,1.50591,1.48306,0.0551702,1.15716,0.0477881,40,0.05,0,0
1.66712,1.59903,1.48861,0.0552987,1.21516,0.0457128,40,0.05,0,0
1.66712,1.73133,1.4997,0.0555482,1.27619,0.0438102,40,0.05,0,0
1.66712,1.63202,1.5055,0.0559101,1.34041,0.0420597,40,0.05,0,0
1.66712,1.41324,1.50162,0.0563775,1.408,0.0404437,40,0.05,0,0
1.66712,1.75285,1.51178,0.0569446,1.4791,0.0389473,40,0.05,0,0
1.66712,1.45445,1.50955,0.0576071,1.55392,0.0375577,40,0.05,0,0
1.66712,1.71367,1.51721,0.0583616,1.63263,0.0362638,40,0.05,0,0
1.66712,2.24135,1.54347,0.0592054,1.71544,0.0350561,40,0.05,0,0
1.66712,1.24919,1.53316,0.0601368,1.80257,0.0339262,40,0.05,0,0
1.66712,1.70088,1.53885,0.0611543,1.89422,0.0328669,40,0.05,0,0
1.66712,1.88378,1.55018,0.0622572,1.99064,0.0318718,40,0.05,0,0
1.66712,1.75385,1.56271,0.0615033,1.04939,0.0581082,41,0.05,1,1
1.66712,1.52294,1.5604,0.0609784,1.10142,0.0550682,41,0.05,0,1
1.66712,2.11535,1.59096,0.0606531,1.15619,0.0523306,41,0.05,0,1
1.66712,1.91667,1.608,0.0605043,1.21386,0.0498522,41,0.05,0,0
1.66712,1.74088,1.61463,0.0605137,1.27456,0.047598,41,0.05,0,0
1.66712,1.2739,1.59841,0.0606667,1.33845,0.0455388,41,0.05,0,0
1.66712,1.84965,1.60985,0.0609516,1.40569,0.0436504,41,0.05,0,0
1.66712,1.20453,1.59216,0.061359,1.47644,0.0419124,41,0.05,0,0
1.66712,2.0446,1.61112,0.0618813,1.5509,0.0403075,41,0.05,0,0
1.66712,1.27108,1.59741,0.0625127,1.62923,0.0388209,41,0.05,0,0
1.66712,1.83071,1.60647,0.0632483,1.71165,0.0374402,41,0.05,0,0
1.66712,1.83015,1.61485,0.0640845,1.79837,0.0361542,41,0.05,0,0
1.66712,1.62873,1.61535,0.0650185,1.88959,0.0349537,41,0.05,0,0
1.66712,1.32242,1.60511,0.0660483,1.98557,0.0338303,41,0.05,0,0
1.66712,1.75565,1.6102,0.0671725,2.08654,0.0327769,41,0.05,0,0
1.66712,1.79709,1.61633,0.0683903,2.19276,0.0317871,41,0.05,0,0
1.66712,1.85722,1.62399,0.0697014,2.3045,0.0308554,41,0.05,0,0
1.66712,1.80952,1.62971,0.071106,2.42204,0.0299767,41,0.05,0,0
1.66712,2.34471,1.65114,0.0726048,2.5457,0.0291466,41,0.05,0,0
1.66712,1.87281,1.66688,0.0709998,1.04889,0.0665135,42,0.05,1,1
1.66712,1.59864,1.66234,0.0697657,1.10043,0.0625604,42,0.05,0,1
1.66712,1.52669,1.65386,0.0688433,1.15472,0.0590509,42,0.05,0,1
1.66712,1.70195,1.6567,0.0681874,1.21191,0.0559142,42,0.05,0,1
1.66712,2.18175,1.68605,0.0677629,1.27213,0.0530939,42,0.05,0,1
1.66712,1.58302,1.68058,0.0675422,1.33553,0.0505445,42,0.05,0,1
1.66712,1.44321,1.66859,0.0675035,1.40226,0.0482287,42,0.05,0,0
1.66712,1.80546,1.67519,0.0676293,1.47251,0.0461158,42,0.05,0,0
1.66712,2.11487,1.69546,0.0679058,1.54643,0.0441803,42,0.05,0,0
1.66712,1.75653,1.69816,0.0683218,1.62423,0.0424007,42,0.05,0,0
1.66712,1.85837,1.70495,0.0688684,1.70609,0.0407589,42,0.05,0,0
1.66712,1.9046,1.71309,0.0695383,1.79222,0.0392395,42,0.05,0,0
1.66712,1.23506,1.69433,0.0703259,1.88285,0.0378293,42,0.05,0,0
1.66712,1.88705,1.70162,0.0712269,1.9782,0.036517,42,0.05,0,0
1.66712,1.97118,1.71147,0.0722378,2.07851,0.0352926,42,0.05,0,0
1.66712,1.76102,1.71322,0.0733561,2.18405,0.0341477,42,0.05,0,0
1.66712,1.3027,1.6992,0.0745802,2.29507,0.0330748,42,0.05,0,0
1.66712,1.50994,1.69294,0.0759089,2.41187,0.0320672,42,0.05,0,0
1.66712,1.47217,1.68586,0.0773418,2.53474,0.0311192,42,0.05,0,0
1.66712,1.7062,1.68649,0.078879,2.664,0.0302256,42,0.05,0,0
1.66712,1.57939,1.68325,0.0805209,2.79997,0.0293819,42,0.05,0,0
1.66712,1.64128,1.68202,0.0822684,2.943,0.0285841,42,0.05,0,0
1.66712,1.78799,1.68505,0.084123,3.09347,0.0278284,42,0.05,0,0
1.66712,1.51817,1.68041,0.0860863,3.25176,0.0271116,42,0.05,0,0
1.66712,1.28117,1.66958,0.0881604,3.41826,0.0264309,42,0.05,0,0
1.66712,2.15219,1.68234,0.0903476,3.59341,0.0257835,42,0.05,0,0
1.66712,1.78986,1.68511,0.0926507,3.77766,0.025167,42,0.05,0,0
1.66712,1.75145,1.68678,0.0950726,3.97149,0.0245794,42,0.05,0,0
1.66712,1.45681,1.68113,0.0976166,4.17537,0.0240185,42,0.05,0,0
1.66712,1.78882,1.68371,0.100286,4.38985,0.0234827,42,0.05,0,0
1.66712,1.53979,1.68033,0.103086,4.61547,0.0229703,42,0.05,0,0
1.66712,1.65197,1.67968,0.106019,4.85281,0.0224797,42,0.05,0,0
1.66712,1.63483,1.67868,0.10909,5.10248,0.0220097,42,0.05,0,0
1.66712,2.04199,1.68667,0.112304,5.36512,0.0215589,42,0.05,0,0
1.66712,1.53205,1.68334,0.115666,5.64141,0.0211262,42,0.05,0,0
1.66712,1.41594,1.67769,0.119182,5.93205,0.0207106,42,0.05,0,0
1.66712,2.05181,1.68544,0.122856,6.2378,0.0203109,42,0.05,0,0
1.66712,1.42471,1.68014,0.126696,6.55944,0.0199265,42,0.05,0,0
1.66712,1.58967,1.67834,0.130706,6.89779,0.0195563,42,0.05,0,0
1.66712,1.86824,1.68205,0.134895,7.25373,0.0191996,42,0.05,0,0
1.66712,1.44521,1.67751,0.139268,7.62818,0.0188556,42,0.05,0,0
1.66712,1.48565,1.67389,0.143834,8.02209,0.0185238,42,0.05,0,0
1.66712,2.00995,1.68011,0.1486,8.43648,0.0182035,42,0.05,0,0
1.66712,1.62482,1.67911,0.153573,8.87243,0.017894,42,0.05,0,0
1.66712,1.88762,1.68284,0.158764,9.33104,0.0175949,42,0.05,0,0
1.66712,1.71791,1.68345,0.164179,9.81351,0.0173057,42,0.05,0,0
1.66712,2.04698,1.68975,0.169829,10.3211,0.0170258,42,0.05,0,0
1.66712,1.79722,1.69158,0.175724,10.855,0.0167548,42,0.05,0,0
1.66712,1.18132,1.68303,0.181873,11.4168,0.0164922,42,0.05,0,0
1.66712,1.92697,1.68705,0.188288,12.0078,0.0162378,42,0.05,0,0
1.66712,2.16923,1.69488,0.19498,12.6295,0.0159912,42,0.05,0,0
1.66712,1.93633,1.69874,0.20196,13.2836,0.0157519,42,0.05,0,0
1.66712,1.2749,1.69206,0.209241,13.9717,0.0155196,42,0.05,0,0
1.66712,1.33634,1.68654,0.216835,14.6956,0.0152941,42,0.05,0,0
1.66712,1.74429,1.68743,0.224757,15.4572,0.0150751,42,0.05,0,0
1.66712,1.47955,1.68429,0.23302,16.2585,0.0148623,42,0.05,0,0
1.66712,1.79107,1.68588,0.241638,17.1015,0.0146553,42,0.05,0,0
1.66712,2.11951,1.69223,0.250628,17.9884,0.0144541,42,0.05,0,0
1.66712,1.75249,1.69311,0.260006,18.9215,0.0142583,42,0.05,0,0
1.66712,1.87126,1.69565,0.269788,19.9031,0.0140678,42,0.05,0,0
1.66712,1.2026,1.68871,0.279993,20.9359,0.0138822,42,0.05,0,0
1.66712,2.43471,1.69907,0.290637,22.0225,0.0137015,42,0.05,0,0
1.66712,1.96447,1.7027,0.301742,23.1657,0.0135255,42,0.05,0,0
1.66712,1.8342,1.70448,0.313328,24.3685,0.0133539,42,0.05,0,0
1.66712,1.12265,1.69671,0.325414,25.6339,0.0131866,42,0.05,0,0
1.66712,1.4261,1.69314,0.338024,26.9653,0.0130235,42,0.05,0,0
1.66712,1.33699,1.6885,0.351181,28.366,0.0128643,42,0.05,0,0
1.66712,1.36866,1.68439,0.364909,29.8398,0.012709,42,0.05,0,0
1.66712,1.82136,1.68613,0.379233,31.3903,0.0125574,42,0.05,0,0
1.66712,1.87846,1.68855,0.39418,33.0217,0.0124093,42,0.05,0,0
1.66712,2.23807,1.69536,0.409777,34.7381,0.0122647,42,0.05,0,0
1.66712,1.12849,1.68841,0.426054,36.544,0.0121235,42,0.05,0,0
1.66712,1.55966,1.68685,0.443041,38.4441,0.0119854,42,0.05,0,0
1.66712,1.77416,1.6879,0.460769,40.4432,0.0118505,42,0.05,0,0
1.66712,2.59802,1.69868,0.479272,42.5465,0.0117186,42,0.05,0,0
1.66712,1.95025,1.70163,0.498585,44.7596,0.0115896,42,0.05,0,0
1.66712,1.40315,1.69817,0.518744,47.0881,0.0114633,42,0.05,0,0
1.66712,1.6717,1.69787,0.539787,49.538,0.0113399,42,0.05,0,0
1.66712,1.82731,1.69934,0.561753,52.1157,0.011219,42,0.05,0,0
1.66712,1.64122,1.69868,0.584685,54.8278,0.0111007,42,0.05,0,0
1.66712,1.92638,1.70121,0.608626,57.6815,0.0109848,42,0.05,0,0
1.66712,1.47546,1.69873,0.633622,60.684,0.0108714,42,0.05,0,0
1.66712,1.98198,1.70181,0.659719,63.8431,0.0107603,42,0.05,0,0
1.66712,1.66599,1.70143,0.686969,67.1672,0.0106514,42,0.05,0,0
1.66712,1.46175,1.69887,0.715423,70.6646,0.0105447,42,0.05,0,0
1.66712,1.75759,1.69949,0.745136,74.3446,0.0104401,42,0.05,0,0
1.66712,2.13171,1.704,0.776165,78.2166,0.0103376,42,0.05,0,0
1.66712,1.53259,1.70223,0.80857,82.2907,0.010237,42,0.05,0,0
1.66712,2.20467,1.70738,0.842413,86.5775,0.0101384,42,0.05,0,0
1.66712,2.09754,1.71133,0.87776,91.088,0.0100417,42,0.05,0,0
1.66712,1.55898,1.7098,0.91468,95.8339,0.00994683,42,0.05,0,0
1.66712,1.27857,1.70551,0.953244,100.828,0.00985372,42,0.05,0,0
1.66712,2.01415,1.70855,0.993527,106.082,0.00976233,42,0.05,0,0
1.66712,1.70369,1.70851,1.03561,111.611,0.00967263,42,0.05,0,0
1.66712,1.30504,1.7046,1.07957,117.428,0.00958455,42,0.05,0,0
1.66712,0.851832,1.69643,1.1255,123.549,0.00949807,42,0.05,0,0
1.66712,0.969558,1.68953,1.17348,129.99,0.00941313,42,0.05,0,0
1.66712,1.51607,1.68789,1.22362,136.768,0.0093297,42,0.05,0,0
1.66712,2.02073,1.691,1.276,143.899,0.00924774,42,0.05,0,0
1.66712,1.58113,1.68998,1.33074,151.402,0.0091672,42,0.05,0,0
1.66712,1.4487,1.68777,1.38793,159.298,0.00908806,42,0.05,0,0
1.66712,1.928,1.68995,1.44771,167.606,0.00901026,42,0.05,0,0
1.66712,1.13818,1.68498,1.51017,176.347,0.00893379,42,0.05,0,0
1.66712,1.63269,1.68452,1.57545,185.546,0.00885861,42,0.05,0,0
1.66712,2.05956,1.68784,1.64368,195.225,0.00878468,42,0.05,0,0
1.66712,1.6011,1.68708,1.71499,205.41,0.00871197,42,0.05,0,0
1.66712,2.44483,1.69368,1.78953,216.127,0.00864046,42,0.05,0,0
1.66712,1.58726,1.69276,1.86743,227.403,0.00857012,42,0.05,0,0
1.66712,1.64417,1.69234,1.94887,239.27,0.0085009,42,0.05,0,0
1.66712,1.33917,1.68934,2.03401,251.756,0.0084328,42,0.05,0,0
1.66712,1.8844,1.69098,2.12301,264.894,0.00836578,42,0.05,0,0
1.66712,1.1418,1.68639,2.21605,278.719,0.00829982,42,0.05,0,0
1.66712,2.44043,1.69265,2.31332,293.267,0.00823489,42,0.05,0,0
1.66712,1.19776,1.68857,2.41502,308.575,0.00817097,42,0.05,0,0
1.66712,2.45733,1.69485,2.52136,324.683,0.00810803,42,0.05,0,0
1.66712,1.98344,1.69719,2.63254,341.633,0.00804605,42,0.05,0,0
1.66712,1.54378,1.69596,2.7488,359.469,0.00798502,42,0.05,0,0
1.66712,2.00967,1.69846,2.87037,378.238,0.0079249,42,0.05,0,0
1.66712,2.33109,1.70348,2.99749,397.987,0.00786568,42,0.05,0,0
1.66712,1.81798,1.70438,3.13044,418.769,0.00780734,42,0.05,0,0
1.66712,2.05787,1.70714,3.26947,440.637,0.00774986,42,0.05,0,0
1.66712,1.51273,1.70563,3.41488,463.649,0.00769322,42,0.05,0,0
1.66712,1.94284,1.70746,3.56695,487.864,0.0076374,42,0.05,0,0
1.66712,1.65098,1.70703,3.72601,513.345,0.00758239,42,0.05,0,0
1.66712,1.63936,1.70651,3.89238,540.158,0.00752816,42,0.05,0,0
1.66712,1.77296,1.70701,4.0664,568.373,0.00747471,42,0.05,0,0
1.66712,1.612,1.7063,4.24842,598.064,0.007422,42,0.05,0,0
1.66712,1.67113,1.70604,4.43883,629.308,0.00737004,42,0.05,0,0
1.66712,1.96088,1.70792,4.63802,662.185,0.00731879,42,0.05,0,0
1.66712,1.69028,1.70779,4.8464,696.782,0.00726826,42,0.05,0,0
1.66712,1.65253,1.70739,5.06439,733.188,0.00721842,42,0.05,0,0
1.66712,1.76118,1.70778,5.29246,771.498,0.00716925,42,0.05,0,0
1.66712,1.49522,1.70625,5.53107,811.812,0.00712076,42,0.05,0,0
1.66712,2.19832,1.70976,5.78072,854.235,0.00707291,42,0.05,0,0
1.66712,2.01451,1.71191,6.04193,898.877,0.0070257,42,0.05,0,0
1.66712,1.8669,1.713,6.31524,945.854,0.00697912,42,0.05,0,0
1.66712,1.81882,1.71374,6.60123,995.288,0.00693315,42,0.05,0,0
1.66712,1.76587,1.7141,6.90048,1047.31,0.00688779,42,0.05,0,0
1.66712,2.13017,1.71697,7.21364,1102.05,0.00684301,42,0.05,0,0
1.66712,1.72683,1.71703,7.54134,1159.66,0.00679881,42,0.05,0,0
1.66712,1.43095,1.71509,7.88428,1220.28,0.00675518,42,0.05,0,0
1.66712,1.8137,1.71576,8.24318,1284.07,0.00671211,42,0.05,0,0
1.66712,2.19039,1.71894,8.61879,1351.2,0.00666958,42,0.05,0,0
1.66712,1.49809,1.71747,9.0119,1421.84,0.00662758,42,0.05,0,0
1.66712,1.88374,1.71857,9.42334,1496.17,0.00658612,42,0.05,0,0
1.66712,1.68895,1.71838,9.85398,1574.4,0.00654516,42,0.05,0,0
1.66712,1.10059,1.71433,10.3047,1656.72,0.00650472,42,0.05,0,0
1.66712,1.81189,1.71497,10.7765,1743.35,0.00646477,42,0.05,0,0
1.66712,1.62945,1.71441,11.2704,1834.51,0.00642531,42,0.05,0,0
1.66712,1.96005,1.71599,11.7873,1930.45,0.00638633,42,0.05,0,0
1.66712,1.77849,1.71639,12.3285,2031.4,0.00634781,42,0.05,0,0
1.66712,1.54815,1.71532,12.895,2137.64,0.00630976,42,0.05,0,0
1.66712,2.2436,1.71866,13.488,2249.43,0.00627217,42,0.05,0,0
1.66712,1.20787,1.71545,14.1088,2367.08,0.00623501,42,0.05,0,0
1.66712,1.7597,1.71573,14.7588,2490.89,0.0061983,42,0.05,0,0
1.66712,1.65028,1.71532,15.4393,2621.18,0.00616202,42,0.05,0,0
1.66712,2.02662,1.71724,16.1517,2758.28,0.00612615,42,0.05,0,0
1.66712,1.83373,1.71795,16.8977,2902.57,0.00609071,42,0.05,0,0
1.66712,1.91786,1.71917,17.6787,3054.4,0.00605567,42,0.05,0,0
1.66712,1.45495,1.71757,18.4965,3214.19,0.00602103,42,0.05,0,0
1.66712,1.98337,1.71917,19.3527,3382.34,0.00598679,42,0.05,0,0
1.66712,2.18298,1.72195,20.2493,3559.29,0.00595293,42,0.05,0,0
1.66712,1.76488,1.7222,21.1882,3745.5,0.00591945,42,0.05,0,0
1.66712,1.8418,1.72291,22.1713,3941.47,0.00588635,42,0.05,0,0
1.66712,1.45527,1.72134,23.2009,4147.69,0.00585362,42,0.05,0,0
1.66712,1.8316,1.72198,24.279,4364.72,0.00582125,42,0.05,0,0
1.66712,1.18188,1.71884,25.4081,4593.1,0.00578923,42,0.05,0,0
1.66712,1.32404,1.71655,26.5905,4833.44,0.00575756,42,0.05,0,0
1.66712,1.82504,1.71718,27.8289,5086.37,0.00572624,42,0.05,0,0
1.66712,1.68961,1.71702,29.1258,5352.54,0.00569526,42,0.05,0,0
1.66712,1.73016,1.71709,30.4841,5632.65,0.00566461,42,0.05,0,0
1.66712,1.64122,1.71666,31.9068,5927.42,0.00563429,42,0.05,0,0
1.66712,1.67337,1.71642,33.3969,6237.64,0.0056043,42,0.05,0,0
1.66712,1.41232,1.71472,34.9576,6564.09,0.00557462,42,0.05,0,0
1.66712,1.82644,1.71534,36.5923,6907.65,0.00554525,42,0.05,0,0
1.66712,0.892308,1.71078,38.3046,7269.19,0.00551619,42,0.05,0,0
1.66712,1.90794,1.71186,40.0982,7649.67,0.00548743,42,0.05,0,0
1.66712,1.78782,1.71228,41.9771,8050.07,0.00545898,42,0.05,0,0
1.66712,2.16487,1.71475,43.9452,8471.45,0.00543081,42,0.05,0,0
1.66712,1.58757,1.71406,46.0068,8914.89,0.00540294,42,0.05,0,0
1.66712,1.94855,1.71533,48.1666,9381.56,0.00537535,42,0.05,0,0
1.66712,1.87403,1.71618,50.4291,9872.68,0.00534804,42,0.05,0,0
1.66712,1.48244,1.71493,52.7994,10389.5,0.005321,42,0.05,0,0
1.66712,1.75965,1.71517,55.2826,10933.4,0.00529424,42,0.05,0,0
1.66712,2.08531,1.71713,57.8841,11505.8,0.00526775,42,0.05,0,0
1.66712,1.75369,1.71732,60.6097,12108.2,0.00524151,42,0.05,0,0
1.66712,1.91627,1.71836,63.4653,12742.1,0.00521554,42,0.05,0,0
1.66712,1.57665,1.71762,66.4571,13409.3,0.00518983,42,0.05,0,0
1.66712,1.61989,1.71712,69.5918,14111.4,0.00516437,42,0.05,0,0
1.66712,1.60321,1.71653,72.8762,14850.2,0.00513915,42,0.05,0,0
1.66712,1.82747,1.7171,76.3176,15627.8,0.00511419,42,0.05,0,0
1.66712,1.49031,1.71594,79.9235,16446.1,0.00508946,42,0.05,0,0
1.66712,1.6572,1.71564,83.7018,17307.3,0.00506497,42,0.05,0,0
1.66712,1.38801,1.71398,87.6609,18213.6,0.00504072,42,0.05,0,0
1.66712,1.79195,1.71437,91.8095,19167.4,0.00501669,42,0.05,0,0
1.66712,1.42103,1.7129,96.1567,20171.1,0.0049929,42,0.05,0,0
1.66712,1.54423,1.71206,100.712,21227.4,0.00496933,42,0.05,0,0
1.66712,1.38927,1.71046,105.486,22339.1,0.00494598,42,0.05,0,0
1.66712,1.53972,1.70961,110.489,23509.1,0.00492285,42,0.05,0,0
1.66712,1.54353,1.70879,115.731,24740.3,0.00489993,42,0.05,0,0
1.66712,1.17068,1.70616,121.226,26036,0.00487723,42,0.05,0,0
1.66712,1.57081,1.7055,126.984,27399.7,0.00485473,42,0.05,0,0
1.66712,2.16956,1.70775,133.018,28834.7,0.00483245,42,0.05,0,0
